,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
744,11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,"Stylistically similar to Cabernet in weight, this Pet is dry and full-bodied, with a velvety mouthfeel and big tannins that frame well-ripened blackberry fruit. It's really a lovely wine that drinks well now and should fade very slowly over the next 15 years."
745,7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.9976799999999999,3.52,0.73,9.5,6,"Light honey, lemon and grapefruit flavors blend harmoniously. The wine has good length and texture in the mouth, with a tart, pleasantly tangy finish."
746,8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,"Slightly foxy and leafy on the nose, with a dry peppery character that doesn't promise much in the way of heft or sweetness. The palate offers adequate spice and light red-fruit touches, and the finish even shows a bit of citrus. Good but modest in what it has to offer. Imported by Racke USA, Inc."
747,8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5,"Powdery fruit and air freshener aromas are probably the best part of this narrow, unfriendly rosé. Sour citrus flavors rest on lemon, while the palate is piercingly acidic. A lot of work needs to be done to make this a worthy summer rosé."
748,7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,"Rich, smooth and generous, this is a ripe wine yet with a solid structure of tannins. Dark chocolate and spice are paired with the full black fruits and full-bodied character. It should be aged until 2015."
749,7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.9976799999999999,3.52,0.73,9.5,6,"Immediately attractive red fruit flavors are cut with delicious acidity. This is a crisp, fruity wine, fresh with just a tang of orange peel, ready to drink now."
750,8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5,"After an early blast of gaseous sulfur, this heavyweight Tempranillo smells of toasted oak, graphite, latex and alcohol. The palate is lush, meaty, jammy and borderline syrupy, while flavors of blackberry, fig and chocolate finish with depth and extreme richness. Drink through 2025."
751,8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5,"This is Korbel's Chardonnay-based sparkling wine, and it showcases the house style of clean acidity, slight sweetness and scouring bubbles. The Chardonnay shines through in its typical notes of lime and kiwi fruit."
752,7.6,0.54,0.13,2.5,0.09699999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5,"Fragrant and liquorous, this opens with scents of berry and cherry and spice, lightly lifted with floral accents. The wine is a pretty ruby color, and it walks the line between open and closed, poised right on the fence. There is a sharp spicy streak, which wraps into the graphite and mineral character of the vineyard."
753,8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5,"Yellow tinted, which announces that this wine was barrel aged. And that barrel character is huge on the nose, which smells of raw oak, vanilla and dried cheese. Feels creamy, but the acidity is lively as well. Shows flashes of brilliance but also fights to absorb all the wood that's been thrown at it. A quality wine but definitely not for everyone."
754,7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,"This wine is clean enough, and has zesty, mouth-watering acidity. But there's no there there. It's watery and thin, with just a trace of citrus juice."
755,7.8,0.91,0.07,1.9,0.057999999999999996,22.0,47.0,0.99525,3.51,0.43,10.7,6,"From the aroma, this seems heavily wooded, but on the palate the wood spice is becoming well integrated with the dark berry fruits and mineral texture. It is certainly young. Already, though, the fruit is showing its potential richness. Give it 3–4 years."
756,6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.9948799999999999,3.6,0.46,11.2,6,"This Bordeaux-style blend includes Merlot, Cabernet Sauvignon and Malbec. Unusual scents of berry and egg lead to a palate whose flavors have not yet come together. The fruit is there, but the tannins hit a wall and seem to stop any further development. Further bottle age may help it open."
757,8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,"Tart, fresh and a bit chunky and rustic, this blend of 60% Syrah, 20% Grenache and 20% Cinsaut features bold lime notes, scouring acidity and hints of crushed stone. Drink now."
758,8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,"Delicate sprays of cherry blossom and raspberry waft from nose to finish on this salmon-pink blend of traditional Champagne grape varieties. Zesty lemonade acidity is lively on the palate, leading to a long, softly foamed finish."
759,8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,"A brighter, more mineral- and acid-driven take on the often rustic Rhône grape, this kicks off with fresh smells of raspberry and rock. The palate brings tart cherry, followed by just-ripe black berry and really ripe raspberry on the midpalate, and a tartness on the finish."
760,9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,"Ripe, smooth and delicious, this Cab offers tiers of blackberry jam, plum sauce, chocolate, licorice and oaky spice flavors. It's so soft, so beguiling, and despite the fruity power it's elegantly structured. A wine to savor as it warms in the glass. It wears its high alcohol well."
761,9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.9973799999999999,3.25,0.42,9.6,5,"Here's an everyday Pinot Noir to drink now with steaks, chops, grilled salmon or tuna. It's silky and dry, with brisk acidity framing raspberry, cherry, cola and oak flavors."
762,8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.9970100000000001,3.31,0.53,10.0,6,This luminous rosé from the Lake Garda area of Northern Italy offers vibrant berry tones backed by slight shadings of white stone and ash. The wine is tonic and clean with a touch of sweetness on the close that could stand up to quiche Lorraine.
763,9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.9973799999999999,3.25,0.42,9.6,5,"Opens with aromas and flavors of blackberries, cocoa and licorice that turn softly fruity and polished in the mouth. There's a scour of acidity that plays point-counterpoint to the ripe fruitiness of this highly drinkable Syrah."
764,9.1,0.68,0.11,2.8,0.09300000000000001,11.0,44.0,0.9988799999999999,3.31,0.55,9.5,6,"A bright, vivacious, juicy and fruit-driven style, loaded with boysenberries. Tart and racy, this has just a hint of a gamy undertone. The finish has smooth, silky tannins, and plenty of staying power."
765,9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.9988799999999999,3.31,0.54,9.5,6,"A wonderful follow-up to the debut vintage, this generous Chardonnay brings green apples, stone fruits and suggestions of pineapple, with a judicious use of new oak that refrains from becoming more than a pleasing nuance. Excellent balance, with a firm, lingering finish that brings in butterscotch and ripe, sweet lemon."
766,8.8,0.59,0.18,2.9,0.08900000000000001,12.0,74.0,0.9973799999999999,3.14,0.54,9.4,5,"Sharp, herbal and varietal, with a deep rose color. Strawberry and Bing cherry fruit shines here, but the tannins take over in the finish. Some further bottle age may help to smooth it out."
767,7.5,0.6,0.32,2.7,0.10300000000000001,13.0,98.0,0.9993799999999999,3.45,0.62,9.5,5,"Iron Horse's estate Chard is a remarkably consistent wine. Never overoaked, superripe or heavy, it always has an elegant minerality. The '06, from a coolish vintage, is flavored with green apples, Meyer lemons and Bosc pears."
768,7.1,0.59,0.02,2.3,0.08199999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,"Aromas of mature fruit, blackberry, leather, cigar, molasses and stewy herbal greens. The wine is lean and slightly sour in the mouth yet its ripe fruit aromas leave a lasting impression in the mouth. It's a wine with more bark than bite."
769,7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.9966799999999999,3.39,0.54,9.6,5,"Chappellet's secret is that Cabernet Sauvignon isn't the only thing they know how to do. Granted, their Chards have off years, but in general they make one of the valley's best Chardonnays. The 2008 is right up there with the '04 and '07. Ripe in pineapples, peaches and pears, it avoids the herbaceousness that can mar Napa Chardonnay. Very fine."
770,7.1,0.59,0.02,2.3,0.08199999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,"Spice and bright notes of dried tobacco, ginger, cola and black pepper mark this wine, which displays deep richness and intensity. Crisp, clean finish."
771,9.4,0.685,0.26,2.4,0.08199999999999999,23.0,143.0,0.9978,3.28,0.55,9.4,5,"Sourced from 30-year-old, self-rooted vines, this limited cuvée is the best of the 2010's from WVV. Elegant, aromatic and well crafted throughout, it gathers itself into a concentrated middle, with sour cherry candy appeal. There's good length and a tart, refreshing kick to the finish."
772,9.5,0.57,0.27,2.3,0.08199999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5,"Here's a light and easy Franciacorta Satèn (made with 100% Chardonnay) with soft perlage and delicate aromas of white flowers, stone fruit and cantaloupe melon. Pair this wine with appetizers or fried finger foods."
773,7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,"Quite a good Pinot, dry and complex. Although it's pale in color and lightly silky in the mouth, it packs a punch, delivering waves of cherry, cranberry, spice and sandalwood flavors. One quibble is that acidity is high, which calls for rich fare to pair it with, such as Ahi tuna, beef and lamb."
774,7.9,0.4,0.3,1.8,0.157,2.0,45.0,0.9972700000000001,3.31,0.91,9.5,6,"This refreshing red offers black cherry and pepper on the nose and on the palate, a clean array of red berry, spice and cedar. Its dry style will pair well with food—think poultry or duck."
775,7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.9958600000000001,3.43,0.46,10.0,5,"This is a punchy wine that's fresh on the nose. The palate sports a viscous feel that's related to Viognier and Chardonnay, while the Sauvignon Blanc and Sauvignon Gris in the blend bring a citrus-like quality and an asparagus flavor.  The finish quickly loses steam."
776,6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.9961200000000001,3.4,0.6,10.3,6,"Tastes like a dessert pastry, with baked cherry, cassis, peppermint, milk chocolate and anise flavors that are a little sweet and honeyed. Pleasant, but not impactful. Drink now."
777,6.9,0.635,0.17,2.4,0.24100000000000002,6.0,18.0,0.9961,3.4,0.59,10.3,6,"Still rather harsh, this is a rustic wine with cherry, cola and prune flavors. It's not for aging."
778,8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.9978799999999999,3.36,0.61,10.5,5,"Erath's white wines are crisp and clean, if a bit simple. Light fruit flavors suggest apple more than pear, set against tart acids. This is a lean style, all stainless, perfectly drinkable but undistinguished."
779,7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5,Cypresses is a direct and charming expression of Sangiovese from Tuscany that seems designed for informal dinners with family and friends. Simple aromas of berry and forest fruit are followed by fresh crispness.
780,7.0,0.57,0.0,2.0,0.19,12.0,45.0,0.9967600000000001,3.31,0.6,9.4,6,"Hugely sweet and decadent, this is a tour de force of botrytized winemaking. Honeyed citrus aromas are buoyed by hints of perfume and spice, with dried apricot flavors accented by spiced honey. Mouthcoating, rich and impossibly long, this wine should easily age for 40 or more years."
781,6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.9973200000000001,3.66,0.65,9.8,5,"Delicious soft, pure pear juice and quince flavors, touched by honey, still fresh and crisp, with lively acidity. An apéritif wine."
782,9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.9981399999999999,3.36,0.53,10.0,5,"Soft, plum and cherry fruit scents, augmented with hints of rose petal and cranberry. In the mouth it's lean and insubstantial, with a hard, tannic finish."
783,6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.9973200000000001,3.66,0.65,9.8,5,"This is principally Cabernet, with just small amounts of Merlot and Petit Verdot in the blend. Still remarkably young and tightly-wound, it's showing tart cherries, violets and blueberries, along with bracing acidity and minerality. The finish is both elegant and intense, lingering long after the last sip."
784,7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5,The 2010 Meredith Mitchell designate is less ripe and more acidic than the richly flavored 2009. It carries a whiff of volatility that grows more noticeable after being open for 24 hours. Its modest cherry fruit is set against balanced tannins.
785,9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,"A sweet, slightly spirity Port that lacks any real depth or complexity, yet still provides a modicum of pleasure in its sugary, cooked-fruit flavors of prunes, dates and raisins."
786,9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,"Made at a somewhat approachable price point, this blend of coastal vineyard sites holds back on fruit and texture. It provides a tightly closed and still youthful touch of savory herb and tea, finishing lean."
787,10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,"Light straw in color, this wine offers aromas of pineapple, river rock and toast. Flavors of honeydew, guava, orange blossom and bitter almond are evident on the palate. The symmetry of creamy and tangy sensations continues into the smooth finish."
788,10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,"Seems rather oak-dominated, boasting ample brown sugar, vanilla and dill scents backed my some briary, blackberry fruit. Fills out a bit with air, so decant an hour or so prior to serving. Drink now."
789,8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5,Ripe orchard fruit and pressed yellow flower aromas lead the nose while the medium-bodied palate offers yellow apple and pear flavors. A hint of orange zest lends a tangy finish.
790,7.4,0.37,0.43,2.6,0.08199999999999999,18.0,82.0,0.99708,3.33,0.68,9.7,6,"This refreshing Chard keeps all its elements reined in for balance and charm. You'll find apple and peach flavors, subtle oak, crisp acidity and a touch of lees, all wrapped in a creamy texture."
791,8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5,"Penley's vineyards, towards the warmer north end of Coonawarra, consistently produce noteworthy Shiraz. It's on the big size, at 15% alcohol, but structured, with bushels of mixed berries supported by cinnamon toast, brown sugar and a hint of mintiness. Drink it now and over the next 10 years."
