,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
1890,7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,5,"Earthy up front, with roasted, smoky berry aromas and herbal accents. Feels good, with tomato, red plum, leaf, herb and oaky flavors. Turns more juicy and rugged as it opens, with a light green character to the finish."
1891,7.6,0.33,0.41,13.7,0.045,44.0,197.0,0.9989,3.18,0.64,9.1,5,"With a dominance of Pinot Meunier in the blend, this soft, attractive wine offers apples and crisp citrus, with a light, lively texture. The wine, with its fresh aftertaste, is refreshing and bright."
1892,6.8,0.24,0.31,18.3,0.046,40.0,142.0,1.0,3.3,0.41,8.7,5,"Despite being aged in used barrels, this does show some oaky notes, but they're well balanced by bushels of black cherry fruit. It's lush, creamy and harmonious, with a long finish and up to 10 years of longevity."
1893,6.8,0.24,0.31,18.3,0.046,40.0,142.0,1.0,3.3,0.41,8.7,5,"Aromas of citrus blossom, white stone fruit and a whiff of wet flint float from the glass. Fresh and savory, the juicy palate delivers ripe Bartlett pear, yellow apple, nectarine and lemon drop alongside bright acidity. Notes of almond and ginger add depth."
1894,6.8,0.35,0.44,6.5,0.055999999999999994,31.0,161.0,0.9952,3.14,0.44,9.5,5,"From one of the more exciting and westernmost vineyards in the region, this bottling shows earthy, gamey aromas alongside ripe red and purple fruits, pairing plum and black cherry with minty, musky herbs. The palate shows dried olive, tart orange peels, red plums, baked figs and pine needles, proving deliciously savory and intense."
1895,7.9,0.26,0.33,10.3,0.039,73.0,212.0,0.9969,2.93,0.49,9.5,6,"The wine is developing quickly. It has all the elements, with ripe cherry flavors and acidity along some firm tannins. They are all coming together easily and generously. The attractive, ripe wine will be ready to drink from 2022."
1896,7.5,0.29,0.67,8.1,0.037000000000000005,53.0,166.0,0.9966,2.9,0.41,8.9,6,"A charming package, with raspberries and fresh plums as an opening act followed by leather and mushrooms on the palate and just a hint of tannin. The finish falls a bit short but offers up an intriguing watermelon note. Drink up."
1897,7.5,0.29,0.67,8.1,0.037000000000000005,53.0,166.0,0.9966,2.9,0.41,8.9,6,"This is a rich, full in the mouth wine. It has some crisp citrus acidity although the main flavors are of ripe lychees and pineapple that are both tinged with spice. It's ready to drink."
1898,7.2,0.31,0.41,8.6,0.053,15.0,89.0,0.9976,3.29,0.64,9.9,6,"Light in color, this sparkling wine is somewhat diluted in flavor, coming off as slightly sweet, with a nutty metallic edge to it."
1899,6.7,0.44,0.31,1.9,0.03,41.0,104.0,0.99,3.29,0.62,12.6,7,"Full, honest aromas of brandied cherry, woodspice and cola are inviting, while the palate is thorough and lively, with good acidity and tannic grip. Flavors of black cherry and cassis are correct and finish with an herbal note and a hint of black olive."
1900,10.0,0.23,0.27,14.1,0.033,45.0,166.0,0.9988,2.72,0.43,9.7,6,"O'Reilly's is the budget label for Owen Roe, featuring an attentive wolfhound on the label. Crisp and bracing, this is loaded with textured pear and apple fruit, flavors of barrel fermentation and wonderful pearskin highlights."
1901,7.4,0.21,0.3,7.9,0.039,14.0,118.0,0.9942,2.96,0.34,10.4,5,"Very dark and grapey, with raisin, licorice and bite to the bouquet. Saturated and heavy in the mouth, with lemony acidity framing loud, generic black fruit flavors. The finish features ample oak in the form of butter and coconut. A little overripe and oaky, but on the right path."
1902,8.8,0.23,0.35,10.7,0.04,26.0,183.0,0.9984,2.93,0.49,9.1,6,"There's a unique quality to this wine that recalls bramble, forest floor, cola and small berry fruit. The wine is big and intense with succulent, chewy tannins and sweet tea flavors."
1903,7.8,0.34,0.27,1.2,0.04,25.0,106.0,0.9932,3.01,0.55,10.4,5,"Sweetish and simple, but ripe and lusty in berry and spice flavors, this is a bistro-style wine for everyday drinking. Production was high and the alcohol level is low."
1904,7.9,0.26,0.33,10.3,0.039,73.0,212.0,0.9969,2.93,0.49,9.5,6,"This smooth, soft wine is light and fruity. It has some tannins although fresh berry fruit and perfumed acidity are what characterize this wine. Immediately attractive, it's a light wine from a light year, and is ready to drink now."
1905,7.5,0.29,0.67,8.1,0.037000000000000005,53.0,166.0,0.9966,2.9,0.41,8.9,6,"Made with native grapes Carricante, Catarratto and Minnella, this has delicate enticing scents of yellow wild flower, citrus, orchard fruit and aromatic herb. The bright ethereal palate shows yellow peach and lemon drop alongside crisp acidity."
1906,6.0,0.28,0.35,1.9,0.037000000000000005,16.0,120.0,0.9933,3.16,0.69,10.6,5,"Although a touch rough and stalky on the nose, any and all gritty aromas are offset by earthy, mature cherry and plum scents. Grabby but fair on the palate, this tastes of roasted plum, herbs and peppery spice. A dry, toasty finish with spice notes ranks as good."
1907,7.9,0.37,0.3,2.7,0.028999999999999998,64.0,158.0,0.9916,3.12,0.59,12.0,7,"With taut acidity and a line of minerality, this is as fresh as possible but with a kick of structure and herbal texture. It's crisp, clean, well-made, with the fruit right in balance with the acidity. Screwcap."
1908,7.2,0.36,0.36,5.7,0.038,26.0,98.0,0.9914,2.93,0.59,12.5,7,"A funky nose of wet dog and medicinal cherry is no place you want to begin. The palate is high in acidity and scratchy, with tart plum, berry and cheek-starching tannins. Tastes reasonably good but fails in the bouquet and mouthfeel departments."
1909,7.6,0.13,0.34,9.3,0.062,40.0,126.0,0.9966,3.21,0.39,9.6,5,). Rubiolo is a soft and lush Chianti Classico with ripe fruit aromas backed by easy leather and tobacco. The wine shows nice lines and supple spice.
1910,6.6,0.25,0.36,8.1,0.045,54.0,180.0,0.9958,3.08,0.42,9.2,5,"This is stalky smelling, with modest fruit and a burnt field aroma. It looks and tastes weak and transparent, with sourness rising up on the palate along with notes of citrus, cranberry and cherry pie."
1911,7.1,0.18,0.26,1.3,0.040999999999999995,20.0,71.0,0.9926,3.04,0.74,9.9,6,"The dark and penetrating aromas of violets, shoe polish, blackberry and road tar are solid. This feels a bit tough on the palate, with narrow tannins and flavors of rubber and black plum."
1912,7.9,0.3,0.27,8.5,0.036000000000000004,20.0,112.0,0.9939,2.96,0.46,11.7,6,"Light and fruity, with young vine flavors of strawberries and cherries."
1913,8.3,0.23,0.3,2.1,0.049,21.0,153.0,0.9953,3.09,0.5,9.6,6,"An opaque purple color and charred, smoky aromas render this ripe-vintage Toro dark from the outset. Sandpaper tannins frame its dominant char and burnt toast flavors, while a base of black fruit holds it together. It's all about oak and slamming tannins now, so cellar and drink from 2020–2030."
1914,6.8,0.43,0.3,3.5,0.033,27.0,135.0,0.9906,3.0,0.37,12.0,6,"Too young now, a tight wine whose oak, acidity, alcohol and fruit are all over the place. The cherry, currant, cola, beef jerky and Asian spice flavors are quite intricate and delicious. There's a dry, elegant wine in here that's just waiting to bust out and come together after 4–5 years in a good cellar."
1915,7.2,0.36,0.36,5.7,0.038,26.0,98.0,0.9914,2.93,0.59,12.5,7,"This is a ripe, fresh and fruity wine that's filled out with a tangy, mineral texture. Grapefruit and lime juice flavors give a zesty feel as well as intense acidity. It is ready to drink."
1916,6.6,0.25,0.36,8.1,0.045,54.0,180.0,0.9958,3.08,0.42,9.2,5,"Smooth ripe-fruit aromas of raisin and blackberry lead to a jammy feel and concentrated palate that's home to baked black-fruit and molasses flavors. A gritty, grippy finish holds its form. Drink now."
1917,7.1,0.18,0.26,1.3,0.040999999999999995,20.0,71.0,0.9926,3.04,0.74,9.9,6,"Lots of tropical fruit, pear, peach, green apple, vanilla, honey and creamy flavors in this Chardonnay. Also lots of zesty acidity, which brightens the flavors and makes the wine finish clean. Drink it now."
1918,6.6,0.35,0.29,14.4,0.044000000000000004,54.0,177.0,0.9991,3.17,0.58,8.9,6,"Perfumed and pert, this elegant entry-level Spätburgunder offers surprising bang-for-your buck. Sumptuous blackberry and cherry flavors are ripe and concentrated, accented by hints of dried herb, cedar and anise. It's supple in texture with a sprightly streak of acidity. The finish lingers on soft, pleasantly astringent tannins. Drink now through 2022 to enjoy its fresh perfume."
1919,7.3,0.22,0.5,13.7,0.049,56.0,189.0,0.9994,3.24,0.66,9.0,6,"A rich, creamy wine, loaded with personality. Spicy, oaky aromas ride over tropical fruit and peach scents, and it drinks crisp and spicy, although the midpalate is a little thin in fruit. The oaky sweetness is very nice, and so is the whistle-clean finish."
1920,8.1,0.26,0.33,11.1,0.052000000000000005,52.5,158.0,0.9976,3.03,0.49,10.2,7,"Whatever the blend is on this red wine, and winemaker Heidi Barrett isn't saying, it's really interesting. The bottle is old-fashioned and stubby, like something from the 1700s. The wine itself is immediately likeable for its spicy array of spices and berries. Despite its upfront appeal, there's a complexity that elevates it."
1921,7.6,0.13,0.34,9.3,0.062,40.0,126.0,0.9966,3.21,0.39,9.6,5,"Light hints of herbs and fynbos add character to the green melon, plum and grapefruit pith aromas. The palate follows with more of the same, in addition to accents of green plantain and lime leaf. This is direct and lifted, with a clean, brisk finish. Enjoy now."
1922,7.0,0.12,0.19,4.9,0.055,27.0,127.0,0.9953,3.29,0.41,9.4,5,"This charming wine opens with an alluring floral fragrance of Spanish broom and hawthorne. The palate delivers flavors of juicy peach and lemon zest, with a savory salinity that recalls the seaside. Pair this with pasta topped with clam sauce."
1923,8.2,0.37,0.27,1.7,0.027999999999999997,10.0,59.0,0.9923,2.97,0.48,10.4,5,"Exotic, with tropical fruit, orange, peach, white flower, roasted marshmallow and spice flavors. Doesn't really taste like Chardonnay, more like Roussanne. The structure is a bit soft, but it's an interesting wine."
1924,7.6,0.26,0.36,1.6,0.032,6.0,106.0,0.993,3.15,0.4,10.4,4,"Ripe and fruity, this forward, candied wine is for those who love ultraripe Zinfandel berry flavors, set in rich baking spices. It's full, forward and powerful, but carries a whiff of burnt rubber and some serious heat in the finish."
1925,6.3,0.2,0.58,1.4,0.204,15.0,97.0,0.9931,3.16,0.43,10.0,6,"Big and dry, this wine shows the tannic, firm character of the vintage. It has a dark, dense core of wood tannins while the juicy black currant fruit is still developing. The wine needs to age, so drink from 2018."
1926,6.3,0.22,0.57,1.4,0.20800000000000002,14.0,96.0,0.9932,3.16,0.43,10.0,6,"This wine is still a baby, pudgy and withdrawn, yet still it imparts enough herbal and black cherry to be inviting and promising. It retains the girth of tannins expected in a youthful wine, but is already integrative in oak. Let it open for the full effect."
1927,7.1,0.25,0.28,1.6,0.052000000000000005,46.0,169.0,0.9926,3.05,0.41,10.5,5,"Herbal and tart, this has light red fruits and subtle suggestions of chocolate, hazelnut and almond paste. It was aged in half-neutral, half-new French oak."
1928,7.0,0.27,0.32,6.8,0.047,47.0,193.0,0.9938,3.23,0.39,11.4,6,"Creamy oak and raisiny notes announce ripeness and richness that turn to complexity as this Syrah airs out. In the mouth, this is full-force, with choppy tannins and tomato-like acidity. Spice, herb and plum flavors finish dry, toasty and well balanced. Drink through 2021."
1929,8.8,0.34,0.33,9.7,0.036000000000000004,46.0,172.0,0.9966,3.08,0.4,10.2,5,"Here's a food-fiendly and easy-going Prosecco Superiore (in a dry or Brut expression) that offers aromas of crushed mineral, stone fruit and fresh citrus. This sparkler feels focused and sharp in the mouth."
1930,9.2,0.27,0.34,10.5,0.043,49.0,228.0,0.9974,3.04,0.41,10.4,6,"Made entirely with Merlot, this opens with subtle aromas of black-skinned fruit and cocoa. The straightforward palate delivers ripe plum, vanilla and clove alongside close-grained tannins that clench the finish."
1931,7.1,0.49,0.22,2.0,0.047,146.5,307.5,0.9924,3.24,0.37,11.0,3,"This is a nutty wine with flavors of hazelnuts and a mature character. The fruit has developed a honey flavor, keeping the acidity and an attractive spicy aftertaste. This ripe wine is ready to drink."
1932,9.2,0.71,0.23,6.2,0.042,15.0,93.0,0.9948,2.89,0.34,10.1,6,"Underbrush, chocolate, tobacco and black plum aromas take center stage on this bold wine. The palate delivers prune, roasted coffee bean, black pepper and licorice alongside bracing tannins. A graphite note signals the close. Drink after 2018."
1933,7.2,0.47,0.65,8.3,0.083,27.0,182.0,0.9964,3.0,0.35,9.2,5,Yeasty aromas and a tangy herbal character certainly make for an unusual Chardonnay. It is closer to the Jura's Vin Jaune than it is to any normal fruity wine. Drink now for its fascinating flavors.
1934,6.8,0.28,0.36,1.6,0.04,25.0,87.0,0.9924,3.23,0.66,10.3,6,"Peppery, berry-ish, full-fruited smokiness leaves no doubt that Blaufränkisch is in the glass. This has verve, energy and dark blackberry fruit while freshness lends focus. Very enjoyable indeed."
1935,8.8,0.34,0.33,9.7,0.036000000000000004,46.0,172.0,0.9966,3.08,0.4,10.2,5,"A wine that is hard right through, missing out on the fruit. It has a bitter extracted taste that brings out dark chocolate flavors. It's unlikely to soften much."
1936,9.2,0.27,0.34,10.5,0.043,49.0,228.0,0.9974,3.04,0.41,10.4,6,"Forest berries, perfumed violets and pine needles entertain the nose on this widely available bottling. The palate shows dried herbs, tar and smashed blackberries."
1937,7.3,0.13,0.27,4.6,0.08,34.0,172.0,0.9938,3.23,0.39,11.1,7,"Marked by sweet, jammy fruit and oak, this wine is quite good, but doesn't show much complexity. It's smooth and silky, with pie-filling flavors of blackberries, raspberries and cherries, wrapped into firm but fine tannins. Could develop bottle complexity down the road, but it's a gamble."
1938,7.2,0.16,0.35,1.2,0.031,27.0,84.0,0.9928,3.33,0.34,9.9,5,"From one of the larger of the great grands crus of Vosne-Romanée and Flagey-Echézeaux, this is a dark, structured wine. It has power and juicy acidity that drive its black plum and berry fruit flavors. A dry core of tannins promises many years of maturing. Drink from 2026."
